id,KNN,CNN,LDA,NN,forest,SVM,xgboost,true
14650,1,1,1,0,0,0,0,1
58331,1,1,1,1,1,1,1,8
51210,1,1,1,1,1,1,1,7
20591,1,0,0,1,1,1,1,2
10464,1,1,1,1,1,1,1,1
49938,1,1,1,1,1,1,1,7
11860,1,0,1,1,0,1,1,1
18775,1,1,0,0,0,0,0,2
46909,1,0,1,1,1,1,1,6
54204,1,1,1,1,1,1,1,7
29814,1,1,1,1,1,1,1,4
30030,1,1,1,1,1,1,1,4
15171,1,1,1,1,1,1,1,1
61289,1,1,1,1,1,1,1,8
54188,1,1,1,1,1,1,1,7
9758,1,1,1,1,1,1,1,1
15703,1,1,1,1,1,1,1,1
46541,1,1,1,1,1,1,1,6
49054,1,1,1,1,1,1,1,7
11210,1,1,1,1,1,1,1,1
6181,1,1,1,1,1,1,1,1
40260,1,1,1,1,1,1,1,5
12752,1,0,1,1,1,1,1,1
14374,0,1,1,0,0,0,1,1
34567,1,1,1,1,1,1,1,5
44408,1,1,1,1,1,1,1,5
30382,1,1,1,1,1,1,1,4
53468,0,0,0,0,0,0,0,7
27735,0,0,0,0,0,0,0,3
28517,0,1,0,1,1,1,1,3
49605,0,1,1,1,1,1,1,7
41366,1,1,1,1,1,1,1,5
57903,1,1,1,1,1,1,1,8
28230,0,0,0,0,0,0,0,3
30360,1,1,1,1,1,1,1,4
41349,1,1,1,1,1,1,1,5
45090,1,1,1,1,1,1,1,5
58586,1,1,1,1,1,1,1,8
46569,1,1,1,1,1,1,1,6
44383,1,1,1,1,1,1,1,5
15057,1,1,1,1,1,1,1,1
45904,0,1,0,0,0,0,0,6
28339,0,0,0,0,1,0,0,3
40662,1,1,1,1,1,1,1,5
41491,1,1,1,1,1,1,1,5
8198,1,1,1,1,1,1,1,1
27941,0,0,0,1,0,1,1,3
42841,1,1,1,1,1,1,1,5
10721,1,1,1,1,1,1,1,1
59579,1,1,1,1,1,1,1,8
54577,1,0,1,1,1,1,1,7
12766,0,1,1,0,0,0,0,1
6730,1,1,1,1,1,1,1,1
38361,1,1,1,1,1,1,1,5
50320,0,1,1,1,1,1,1,7
33939,1,1,1,1,1,1,1,5
35372,1,1,1,1,1,1,1,5
30408,1,1,1,1,1,1,1,4
16374,0,0,1,0,0,0,1,1
34507,1,1,1,1,1,1,1,5
37831,1,1,1,1,1,1,1,5
47528,1,1,1,1,1,1,1,6
11885,1,1,1,1,1,1,1,1
9699,1,1,1,1,0,0,0,1
54914,1,1,1,1,1,1,1,7
4884,1,1,1,1,1,1,1,1
606,1,1,0,0,1,1,1,0
48885,1,1,1,1,1,1,1,7
21858,0,1,0,0,0,1,1,2
39762,1,1,1,1,1,1,1,5
43108,1,1,1,1,1,1,1,5
41397,1,1,1,1,1,1,1,5
20298,0,1,0,1,0,1,0,2
8222,0,1,1,1,0,0,0,1
49158,1,1,1,1,1,1,1,7
18211,0,0,0,0,0,0,0,2
26192,1,1,0,1,1,1,1,3
16863,1,1,1,1,1,1,1,1
42047,1,1,1,1,1,1,1,5
49329,1,1,1,1,1,1,1,7
15085,0,0,0,0,0,0,0,1
21033,0,1,0,0,0,0,0,2
17626,0,0,1,0,0,0,0,1
7750,1,1,1,1,1,1,1,1
23311,0,0,0,0,0,1,0,2
57214,1,1,1,1,1,1,1,8
10313,1,1,1,1,1,1,1,1
32975,1,1,1,1,1,1,1,5
40337,1,1,1,1,1,1,1,5
21515,1,1,0,1,1,1,1,2
52722,1,1,1,1,1,1,1,7
55055,1,1,1,1,1,1,1,7
17236,1,1,1,1,1,1,1,1
54834,1,1,1,1,1,1,1,7
14975,1,1,1,1,1,1,1,1
9646,1,1,1,0,1,0,1,1
61778,0,0,1,1,0,1,0,8
61264,1,1,1,1,1,1,1,8
24590,1,1,0,0,0,0,0,2
7557,1,1,1,1,1,1,1,1
7940,1,1,1,1,1,1,1,1
44352,1,1,1,1,1,1,1,5
53922,1,0,1,1,1,1,1,7
50206,1,1,1,1,1,1,1,7
26309,0,0,0,0,1,0,0,3
19222,0,1,0,1,0,0,0,2
45363,1,1,1,1,1,1,1,5
35140,1,1,1,1,1,1,1,5
53951,1,0,1,1,1,1,1,7
41376,1,1,1,1,1,1,1,5
13806,1,1,1,1,1,1,1,1
45651,1,1,0,1,1,1,1,6
22556,0,0,0,0,0,0,0,2
34746,0,0,0,0,1,0,0,5
27820,0,1,0,0,0,0,0,3
20081,1,0,0,1,0,0,0,2
55221,1,1,1,1,1,1,1,7
17762,0,1,1,1,1,1,1,1
11375,0,1,1,0,1,1,1,1
21717,0,1,0,0,1,0,0,2
36685,1,1,1,1,1,1,1,5
58325,1,0,0,1,1,1,1,8
5302,1,1,1,1,1,1,1,1
7493,1,1,1,1,1,1,1,1
4336,1,1,1,1,1,1,1,1
32643,1,1,1,1,1,1,1,5
27502,1,0,0,1,1,1,1,3
19358,1,0,0,0,0,0,1,2
34514,1,1,1,1,1,1,1,5
1432,0,1,1,1,1,1,1,0
61460,1,1,1,1,1,1,1,8
12974,1,1,1,1,1,1,1,1
39555,1,1,1,1,1,1,1,5
48817,1,1,1,1,1,1,1,7
41173,1,1,1,1,1,1,1,5
12757,1,1,1,1,1,1,1,1
1765,0,1,0,0,0,1,0,0
6083,1,1,1,1,1,1,1,1
9872,0,1,1,1,1,1,1,1
37427,1,1,1,1,1,1,1,5
32466,1,1,0,1,1,1,1,5
14190,1,1,1,1,1,1,1,1
22706,0,0,0,0,0,0,0,2
19051,1,0,0,1,0,0,1,2
28546,0,1,0,1,1,1,1,3
55722,1,1,1,1,1,1,1,7
124,0,1,0,0,0,0,0,0
7246,0,0,1,1,1,1,1,1
26119,1,0,0,1,1,1,1,3
262,1,1,0,1,1,1,1,0
19335,0,0,0,0,0,0,0,2
45807,1,1,1,0,0,1,1,6
51590,1,1,1,1,1,1,1,7
41526,1,1,1,1,1,1,1,5
21180,0,1,0,1,1,1,1,2
44016,1,1,1,1,1,1,1,5
25976,0,0,0,0,0,0,0,2
10424,1,1,1,1,1,1,1,1
1839,0,1,0,0,0,0,0,0
50128,1,1,1,1,1,1,1,7
11114,1,1,1,1,1,1,1,1
6551,1,1,1,1,1,1,1,1
52428,1,1,0,1,1,1,1,7
33802,1,1,1,1,1,1,1,5
50664,1,1,1,1,1,1,1,7
52917,1,1,0,1,1,1,1,7
5973,0,0,1,0,0,0,0,1
16274,1,1,1,1,1,1,1,1
36433,1,1,1,1,1,1,1,5
17588,0,0,1,0,0,0,0,1
55280,1,1,1,1,1,1,1,7
13472,1,1,1,1,1,1,0,1
9483,0,1,1,1,0,0,0,1
10282,1,1,1,1,1,1,1,1
25142,0,0,0,0,0,0,0,2
54436,1,0,1,1,1,1,1,7
4991,1,1,1,1,1,1,1,1
12779,0,0,1,0,0,0,1,1
44306,0,0,0,0,0,0,0,5
12237,0,1,1,1,1,1,1,1
28501,0,0,0,0,0,0,0,3
32791,1,1,1,1,1,1,1,5
52549,1,1,1,1,1,1,1,7
842,1,1,0,1,0,1,1,0
21519,0,0,0,0,0,0,0,2
48887,1,1,1,1,1,1,1,7
2792,1,0,1,0,1,0,1,1
58923,1,1,1,1,1,1,1,8
34706,1,0,1,1,1,0,1,5
49128,1,1,1,1,1,1,1,7
11871,1,1,1,1,1,1,1,1
30785,1,1,1,1,1,1,1,4
3596,1,1,1,1,1,1,1,1
38954,1,1,1,0,1,1,1,5
20970,1,0,0,1,1,0,1,2
13720,1,0,1,1,0,1,1,1
7816,1,1,1,1,1,1,1,1
59655,0,1,1,1,1,1,1,8
55118,1,1,1,1,1,1,1,7
15731,1,1,1,1,1,1,1,1
61813,1,1,1,1,1,1,1,8
23001,1,1,0,1,1,1,0,2
29340,1,1,1,1,1,1,1,4
4172,1,1,1,1,1,1,1,1
52608,1,1,1,1,1,1,1,7
58333,1,1,1,1,1,1,1,8
20272,0,0,0,0,0,0,0,2
24,0,1,0,0,0,1,0,0
51107,1,1,1,1,1,1,1,7
15049,1,0,1,1,1,1,1,1
9300,1,1,1,1,1,1,1,1
24467,0,0,0,0,0,0,0,2
38094,1,1,1,1,1,1,1,5
30605,1,1,1,1,1,1,1,4
36715,1,1,1,1,1,1,1,5
26940,0,1,0,1,1,1,1,3
15764,1,1,1,1,1,1,1,1
47957,0,0,0,0,0,0,0,6
12792,1,1,1,1,1,1,1,1
22721,1,1,0,0,1,0,0,2
43629,1,1,1,1,1,1,1,5
55286,1,1,1,1,1,1,1,7
31885,1,1,1,1,1,1,1,5
6428,1,1,1,1,1,1,1,1
14613,1,1,1,1,1,1,1,1
7472,1,0,1,1,1,0,1,1
56362,1,1,1,1,1,1,1,7
43770,1,1,1,1,1,1,1,5
35530,1,1,1,1,1,1,1,5
21686,1,0,0,0,0,0,0,2
49491,1,1,1,1,1,1,1,7
28915,1,1,1,1,1,1,1,4
4525,1,1,1,1,1,1,1,1
14421,0,1,1,1,1,1,1,1
36535,0,0,1,0,0,0,0,5
46907,1,1,1,0,1,1,1,6
60125,1,1,1,1,1,1,1,8
59506,1,1,1,1,1,1,1,8
760,0,0,0,0,0,1,0,0
32219,1,0,1,1,1,1,1,5
55861,1,1,1,1,1,1,1,7
12807,1,1,1,1,1,1,1,1
61861,1,1,1,1,1,1,1,8
38160,1,1,1,1,1,1,1,5
43007,1,1,1,1,1,1,1,5
11271,1,1,1,1,1,1,1,1
3008,1,1,1,1,1,1,1,1
38272,1,1,1,1,1,1,1,5
29845,1,0,0,1,0,1,1,4
999,0,1,0,1,0,0,0,0
14480,1,1,1,1,1,1,1,1
26322,1,1,0,1,1,1,1,3
61853,1,1,1,1,1,1,1,8
11930,1,1,1,1,1,1,1,1
53692,1,1,1,1,1,1,1,7
39189,1,1,1,1,1,1,1,5
16884,0,1,1,1,1,1,1,1
7340,1,1,1,1,1,1,1,1
1288,0,0,0,0,0,0,0,0
27293,0,0,0,0,0,0,0,3
54745,1,1,1,1,1,1,1,7
53776,1,1,1,1,1,1,1,7
42697,1,1,1,1,1,1,1,5
21813,1,0,0,1,0,0,1,2
49351,1,1,1,1,1,1,1,7
5461,1,1,1,1,1,1,1,1
19261,0,0,0,0,0,0,0,2
10210,1,1,1,1,1,1,1,1
43365,1,1,1,1,1,1,1,5
8014,0,1,1,1,0,1,0,1
14472,1,1,1,1,1,1,1,1
42255,1,1,1,1,1,1,1,5
40656,1,1,1,1,1,1,1,5
35903,1,1,1,1,1,1,1,5
2610,1,0,1,1,0,1,1,1
39729,1,1,1,1,1,1,1,5
12020,1,1,1,1,1,1,1,1
6309,1,1,1,1,1,1,1,1
56099,1,1,1,1,1,1,1,7
48780,1,1,1,1,1,1,1,7
54165,1,1,1,1,1,1,1,7
35774,1,1,1,1,1,1,1,5
40810,1,1,1,1,1,1,1,5
28714,0,1,0,1,1,1,1,3
25382,0,0,0,1,0,0,0,2
322,0,0,0,0,0,0,0,0
46797,1,1,1,1,1,1,1,6
19039,0,1,0,0,0,0,0,2
60206,1,1,1,1,1,1,1,8
30761,0,1,1,1,1,1,1,4
1165,1,1,1,1,1,1,1,0
58843,1,1,1,1,1,1,1,8
42018,1,1,1,1,1,1,1,5
8414,1,1,1,1,1,1,1,1
13888,0,0,0,0,0,0,0,1
9685,1,1,1,1,1,1,1,1
16682,1,1,1,1,1,1,1,1
18574,1,1,0,1,0,0,0,2
44361,1,1,1,1,1,1,1,5
53269,1,1,1,1,1,1,1,7
56026,1,1,1,1,1,1,1,7
40043,1,1,1,1,1,1,1,5
25213,0,0,0,0,0,0,1,2
32325,1,1,1,1,1,1,1,5
5354,1,1,1,1,1,1,1,1
1012,0,0,0,0,0,0,0,0
29873,1,1,1,1,1,1,1,4
2261,1,0,1,1,1,1,1,1
12958,0,0,1,0,0,0,0,1
12062,1,1,1,1,1,1,1,1
46124,1,1,1,1,1,1,1,6
46117,0,0,0,0,0,0,0,6
53415,1,1,1,1,1,1,1,7
50337,1,1,1,1,1,1,1,7
1349,0,0,0,0,0,0,0,0
8757,1,1,1,1,1,1,1,1
21862,0,1,0,1,1,1,1,2
2055,1,1,1,1,1,1,1,1
39851,0,1,1,0,1,1,1,5
20471,1,0,0,1,1,1,1,2
34377,1,1,1,1,1,1,1,5
27081,1,1,0,1,1,1,1,3
24422,0,0,0,0,0,0,0,2
57518,1,1,0,1,1,1,1,8
26315,0,1,0,0,0,0,0,3
52194,1,1,1,1,1,1,1,7
19864,0,1,1,1,1,1,1,2
27281,0,0,0,0,0,0,0,3
26845,1,0,0,1,1,1,0,3
32239,1,1,1,1,1,1,1,5
45014,1,1,1,1,1,1,1,5
4269,1,0,1,1,1,1,1,1
13434,1,1,1,1,1,1,1,1
25726,1,0,0,1,1,1,1,2
38312,1,1,1,1,1,1,1,5
34696,1,1,1,1,1,1,1,5
20159,0,0,0,0,0,1,0,2
31714,1,1,1,1,1,1,1,5
40250,1,1,1,1,1,1,1,5
18542,0,0,0,0,0,0,0,2
6860,0,1,1,0,1,1,0,1
11301,1,1,1,1,1,1,1,1
43031,1,1,1,1,1,1,1,5
58596,1,1,1,1,1,1,1,8
12619,1,1,1,1,1,1,1,1
25997,1,1,0,0,1,0,0,2
8549,0,0,0,0,0,0,0,1
14852,1,0,1,1,1,1,1,1
16155,0,1,1,1,1,1,1,1
45846,1,1,1,1,1,1,1,6
35089,1,1,1,1,1,1,1,5
5858,0,1,1,1,1,1,1,1
47523,1,1,1,1,1,1,1,6
56840,1,1,1,1,1,1,1,7
15146,1,1,1,1,1,1,1,1
4262,1,1,1,1,1,1,1,1
60814,1,1,1,1,1,1,1,8
50085,1,1,1,1,1,1,1,7
3495,0,1,1,0,1,1,1,1
49822,1,1,1,1,1,1,1,7
28292,1,1,0,1,1,1,1,3
4237,0,1,1,1,1,1,1,1
46565,0,0,0,0,0,0,0,6
34267,1,1,1,1,1,1,1,5
51568,1,1,1,1,1,1,1,7
13683,1,0,0,1,0,0,1,1
9052,1,0,1,1,1,1,1,1
58737,0,0,0,0,0,0,0,8
59072,1,1,1,1,1,1,1,8
35434,1,1,1,1,1,1,1,5
34501,1,1,1,1,1,1,1,5
25326,0,0,0,0,0,0,0,2
9544,0,1,1,1,0,0,1,1
42160,0,0,0,0,0,0,0,5
44875,1,1,1,1,1,1,1,5
2507,1,1,1,1,1,1,1,1
45953,1,1,1,1,1,1,1,6
17810,1,1,1,1,1,1,1,1
31102,1,1,1,1,1,1,1,4
58740,1,1,1,1,1,1,1,8
38546,1,1,1,1,1,1,1,5
22537,1,1,0,1,1,0,1,2
14276,0,0,1,0,0,1,0,1
16972,0,1,1,0,0,1,1,1
61523,1,0,1,1,1,1,1,8
39967,0,0,0,0,0,0,0,5
31585,1,1,1,1,1,1,1,5
11229,0,0,1,0,0,0,0,1
19251,1,0,0,0,0,0,0,2
5424,1,0,1,1,1,1,1,1
31105,1,1,1,1,1,1,1,4
30811,1,1,1,1,1,1,1,4
18485,1,1,0,1,1,1,1,2
17633,1,1,1,1,1,1,1,1
4504,0,0,1,1,0,1,0,1
54679,1,1,1,1,1,1,1,7
12295,1,1,1,1,1,1,1,1
4937,0,1,1,1,1,1,1,1
7178,0,1,1,0,1,0,0,1
43676,1,1,1,1,1,1,1,5
10319,1,0,1,1,1,1,1,1
51464,1,1,1,1,1,1,1,7
40905,1,1,1,1,1,1,1,5
3721,1,1,1,1,1,1,1,1
50,1,0,0,1,0,0,1,0
45739,1,1,1,1,1,1,1,6
3860,1,1,1,1,1,1,1,1
53404,1,1,1,1,1,1,1,7
20864,0,1,0,1,0,1,1,2
31081,1,1,1,1,1,1,1,4
17995,1,1,1,1,1,1,1,1
60529,1,1,1,1,1,1,1,8
61771,1,1,1,1,1,1,1,8
50144,1,1,1,1,1,1,1,7
28029,0,0,0,0,0,0,0,3
48608,1,1,1,1,1,1,1,7
58781,0,1,1,1,1,1,1,8
55016,1,1,1,1,1,1,1,7
41728,1,1,1,1,1,1,1,5
30007,1,1,1,1,1,1,1,4
19730,0,1,0,0,1,1,0,2
53431,1,0,0,0,1,0,1,7
56988,1,1,1,1,1,1,1,8
27400,0,0,0,0,0,0,0,3
32124,1,1,1,1,1,1,1,5
59087,1,1,1,1,1,1,1,8
11961,1,1,1,1,1,1,1,1
55136,1,1,1,1,1,1,1,7
41684,1,1,1,1,1,1,1,5
30654,1,1,1,1,1,1,1,4
28954,1,1,1,1,1,1,1,4
44343,1,1,1,1,1,1,1,5
1092,0,1,0,1,1,0,1,0
56772,1,1,1,1,1,1,1,7
37178,1,1,1,1,1,1,1,5
52029,1,1,1,1,1,1,1,7
44672,1,1,1,1,1,1,1,5
26886,0,0,0,0,1,0,0,3
59564,1,1,1,1,1,1,1,8
31352,1,1,1,1,1,1,1,4
2872,0,1,1,0,0,0,0,1
10295,0,0,1,1,0,0,0,1
17516,1,1,1,1,0,0,0,1
31747,1,1,1,1,1,1,1,5
46393,0,1,0,0,1,1,1,6
3225,1,1,1,1,1,1,1,1
24844,1,0,0,1,1,1,0,2
51576,1,1,1,1,1,1,1,7
24292,0,0,0,0,0,0,0,2
29174,1,1,1,1,1,1,1,4
23997,0,0,0,0,0,1,0,2
59597,1,1,1,1,1,1,1,8
39021,1,1,1,1,1,1,1,5
57470,1,1,1,1,1,1,1,8
41255,1,1,1,1,1,1,1,5
13635,1,0,1,1,1,1,1,1
56907,1,1,1,1,1,1,1,7
24926,0,0,0,0,0,0,0,2
52540,1,1,1,1,1,1,1,7
31454,1,1,1,1,1,1,1,4
43846,1,1,1,1,1,1,1,5
41643,1,1,1,1,1,1,1,5
30260,1,1,1,1,1,1,1,4
59284,0,0,0,1,0,1,1,8
17559,1,1,1,1,1,1,1,1
3003,1,1,1,1,1,1,1,1
51036,1,1,1,1,1,1,1,7
3875,1,1,1,1,1,1,1,1
35135,1,1,1,1,1,1,1,5
32100,1,1,1,1,1,1,1,5
48293,1,1,1,1,1,1,1,6
35382,1,1,1,1,1,1,1,5
10478,1,1,1,1,1,1,1,1
53242,1,1,1,1,1,1,1,7
46353,1,1,0,1,1,1,1,6
48844,1,0,1,1,1,1,0,7
4980,1,1,1,0,1,1,1,1
56138,1,1,1,1,1,1,1,7
45815,1,1,1,1,1,1,1,6
39064,1,1,1,1,1,1,1,5
22817,0,0,0,0,0,0,0,2
46199,0,0,1,1,1,1,1,6
27566,0,0,0,0,0,0,0,3
25351,0,0,0,0,0,0,0,2
54529,1,1,1,1,1,1,1,7
51919,1,1,1,1,1,1,1,7
29357,1,1,1,1,1,1,1,4
19739,1,1,0,1,1,1,1,2
34021,1,1,1,1,1,1,1,5
7814,1,1,1,1,1,1,1,1
7231,1,1,1,0,0,0,1,1
20476,1,0,0,0,0,1,0,2
24441,1,1,0,1,0,1,1,2
9914,1,1,1,1,1,1,1,1
46176,0,0,0,0,0,0,0,6
54252,1,1,1,1,1,1,1,7
58131,1,1,1,1,1,1,1,8
11121,1,1,1,1,1,1,1,1
53267,1,1,1,1,1,1,1,7
12918,1,0,1,1,1,1,1,1
53851,1,1,1,1,1,1,1,7
47414,1,1,1,1,1,1,1,6
25607,1,1,0,1,1,1,1,2
22960,0,0,0,0,0,0,0,2
29267,1,1,1,1,1,1,1,4
59789,1,1,1,1,1,1,1,8
21843,1,0,0,1,1,1,1,2
14206,1,1,1,1,1,1,1,1
2372,1,1,1,1,1,1,1,1
3572,0,1,1,0,1,0,1,1
12838,1,1,1,1,1,1,1,1
11450,1,0,1,1,0,1,1,1
6506,1,1,1,1,1,1,1,1
53524,1,1,1,1,1,1,1,7
48721,1,1,1,1,1,1,1,7
19878,0,0,0,0,1,0,0,2
29398,1,1,1,1,1,1,1,4
2505,1,1,1,1,1,1,1,1
14430,1,1,1,1,1,1,1,1
46665,0,0,0,1,1,1,1,6
53213,1,1,1,1,1,1,1,7
16965,0,0,1,0,0,0,0,1
39503,1,1,1,1,1,1,1,5
8986,0,0,1,1,1,1,1,1
18291,0,0,0,0,0,0,0,2
60013,1,1,1,1,1,1,1,8
35323,1,1,1,1,1,1,1,5
24730,1,0,0,0,0,1,0,2
48678,1,0,1,0,0,0,0,7
43461,1,1,1,1,1,1,1,5
26026,1,1,0,0,1,1,1,2
13540,0,1,1,0,1,1,1,1
1394,1,0,0,1,0,1,1,0
19895,0,0,0,0,1,0,1,2
35452,1,1,1,1,1,1,1,5
27087,0,0,0,0,0,0,0,3
60408,1,0,1,1,0,0,0,8
49753,1,1,1,1,1,1,1,7
58063,1,1,1,1,1,1,1,8
49890,1,1,1,1,1,1,1,7
35021,1,1,1,1,1,1,1,5
27829,0,1,0,0,0,0,0,3
27483,1,0,0,1,1,1,0,3
4420,1,1,1,1,1,1,1,1
21275,0,0,0,1,1,1,1,2
30884,1,1,1,1,1,1,1,4
13010,1,1,1,1,1,1,1,1
55482,0,0,0,1,1,0,0,7
2129,1,1,1,1,1,1,1,1
56004,1,1,1,1,1,1,1,7
28612,0,0,0,0,0,0,0,3
47125,1,0,0,0,1,0,0,6
54492,1,1,1,1,1,1,1,7
48368,0,0,0,0,1,1,0,6
10890,1,1,1,1,1,1,1,1
20098,0,0,0,1,1,1,0,2
45855,1,0,0,0,1,0,1,6
36853,1,1,1,1,1,1,1,5
31062,1,1,1,1,1,1,1,4
59783,1,1,1,1,1,1,1,8
25255,0,1,0,1,1,0,1,2
16334,1,1,1,1,1,1,1,1
58453,1,1,0,0,1,0,0,8
27997,0,1,0,0,1,0,0,3
8094,1,1,1,0,0,0,0,1
27406,0,0,0,0,0,0,0,3
48594,1,1,1,1,1,1,1,7
38677,1,1,1,1,1,1,1,5
21507,0,1,0,1,1,1,1,2
15882,1,1,1,1,1,1,1,1
45471,1,1,1,1,1,1,1,5
47831,1,1,1,1,1,1,1,6
21330,1,1,0,1,1,1,1,2
18371,0,0,0,0,0,0,0,2
53908,1,1,1,1,1,1,1,7
57668,1,1,1,1,1,1,1,8
35814,1,1,1,1,1,1,1,5
50305,1,1,1,1,1,1,1,7
48394,1,0,0,1,1,1,1,6
60306,1,1,1,1,1,1,1,8
1256,1,1,0,1,1,1,1,0
39092,1,1,1,1,1,1,1,5
44277,1,1,1,1,1,1,1,5
41870,1,1,1,1,1,1,1,5
873,1,1,0,1,1,1,1,0
612,0,0,0,0,1,0,1,0
3471,0,1,1,1,0,0,1,1
15040,1,1,1,1,1,1,1,1
9732,1,1,1,1,1,1,1,1
35111,1,0,1,1,1,1,1,5
30403,1,1,0,0,1,0,1,4
61266,1,1,0,1,1,1,1,8
34663,1,1,1,1,1,1,1,5
18138,1,0,0,0,0,0,0,2
13345,1,1,1,1,1,1,1,1
8410,1,1,1,1,1,1,1,1
56167,1,0,1,1,1,1,1,7
52455,1,1,1,1,1,1,1,7
33835,1,1,1,1,1,1,1,5
52712,1,1,1,1,1,1,1,7
44829,1,1,1,1,1,1,1,5
7261,1,1,1,1,1,1,1,1
40480,1,1,1,1,1,1,1,5
35914,1,1,1,1,1,1,1,5
14995,1,1,1,1,1,1,1,1
19890,0,1,0,1,1,1,1,2
43923,1,1,1,1,1,1,1,5
13745,1,1,1,1,1,1,1,1
16577,0,0,1,0,0,0,0,1
17069,1,1,1,1,1,1,1,1
61078,1,1,1,1,1,1,1,8
18143,1,0,0,0,0,0,0,2
46975,1,1,1,1,1,1,1,6
38941,1,1,1,1,1,1,1,5
18480,1,1,0,1,1,1,1,2
32621,0,0,0,0,0,0,0,5
11808,1,1,1,1,1,1,1,1
31843,1,1,1,1,1,1,1,5
28368,1,1,0,1,1,1,1,3
37106,1,1,1,1,1,1,1,5
3769,0,0,1,1,1,0,1,1
19118,0,0,0,0,0,0,0,2
50846,0,1,1,0,1,1,1,7
50892,0,0,0,0,1,0,0,7
43768,1,1,1,1,1,1,1,5
31059,1,1,0,1,1,1,1,4
38329,1,1,1,1,1,1,1,5
41471,1,1,1,1,1,1,1,5
21378,1,0,0,0,0,1,0,2
21277,0,0,0,1,0,1,0,2
53191,1,1,1,1,1,1,1,7
1942,1,1,1,1,1,1,1,1
6723,1,0,1,0,1,1,1,1
46769,0,0,0,0,0,0,0,6
33626,1,1,1,1,1,1,1,5
19626,0,1,0,0,0,0,0,2
59446,1,1,1,0,1,0,1,8
13272,0,0,1,1,1,1,1,1
55379,1,1,1,1,1,1,1,7
61196,1,1,1,1,1,1,1,8
37424,1,1,1,1,1,1,1,5
39708,1,1,1,1,1,1,1,5
4682,1,1,1,1,1,1,1,1
28564,0,0,0,1,1,1,1,3
45039,1,1,1,1,1,1,1,5
3581,1,1,1,1,1,1,1,1
18363,0,1,0,0,0,0,0,2
52085,0,1,1,1,1,1,1,7
22811,1,0,0,0,1,0,1,2
44179,1,1,1,1,1,1,1,5
15726,1,1,1,1,1,1,1,1
34275,1,1,1,1,1,1,1,5
44784,0,0,1,1,1,1,1,5
20683,1,1,0,1,0,1,1,2
30454,0,0,0,0,0,0,0,4
4204,1,1,1,1,1,1,1,1
59034,0,0,0,1,0,1,1,8
8016,0,1,1,1,1,1,1,1
42012,1,1,1,1,1,1,1,5
40893,1,1,1,1,1,1,1,5
6675,1,1,1,1,1,1,1,1
44743,1,1,1,1,1,1,1,5
21098,1,1,0,1,1,1,1,2
48590,1,1,1,1,1,1,1,7
11880,1,1,1,1,1,1,1,1
17938,0,0,0,0,0,0,0,1
16002,1,1,1,1,1,1,1,1
40403,1,1,1,1,1,1,1,5
38337,1,1,1,1,1,1,1,5
45260,1,1,1,1,1,1,1,5
4850,1,0,1,1,1,1,1,1
54300,1,1,1,1,1,1,1,7
56084,1,1,1,1,1,1,1,7
3334,0,1,1,0,0,0,0,1
35185,1,1,1,1,1,1,1,5
34710,0,0,0,0,0,0,0,5
54208,1,1,1,1,1,1,1,7
20001,0,1,0,0,1,1,1,2
34922,1,1,1,1,1,1,1,5
15757,1,1,1,1,1,1,1,1
58755,1,1,1,1,1,1,1,8
5329,1,1,1,1,1,1,1,1
50304,1,1,1,1,1,1,1,7
39056,1,1,1,1,1,1,1,5
30548,1,1,1,1,1,1,1,4
45689,1,1,1,1,1,1,1,6
15708,0,0,1,1,1,1,1,1
42612,1,1,1,1,1,1,1,5
28205,0,0,0,0,0,0,0,3
6103,1,1,1,1,1,1,1,1
27706,0,0,0,0,0,0,0,3
51313,1,1,1,1,1,1,1,7
49963,1,1,1,1,1,1,1,7
7551,1,1,1,1,1,1,1,1
34787,1,0,0,0,1,0,1,5
57740,1,1,1,1,1,1,1,8
24306,1,1,0,0,0,0,1,2
61235,1,1,0,0,1,0,0,8
41737,0,0,0,0,0,0,0,5
27784,0,0,0,0,0,0,0,3
12510,0,1,1,1,1,1,1,1
19109,1,0,0,1,0,1,0,2
31950,1,1,1,1,1,1,1,5
8063,1,0,1,0,1,1,1,1
29697,1,1,1,1,1,1,1,4
45409,1,1,1,1,1,1,1,5
35398,1,1,1,1,1,1,1,5
27969,0,0,0,0,0,0,0,3
24563,0,1,0,0,0,0,0,2
18380,0,0,0,1,0,1,0,2
9713,1,1,1,1,1,1,1,1
25863,1,1,0,0,0,0,0,2
49124,1,1,1,1,1,1,1,7
2844,1,1,1,1,1,1,1,1
39630,1,1,1,1,1,1,1,5
28930,1,1,1,1,1,1,1,4
12980,1,1,1,1,1,1,1,1
18352,0,0,0,0,0,0,0,2
26304,0,0,0,0,0,0,0,3
15528,1,1,1,1,1,0,1,1
49244,1,1,1,1,1,1,1,7
56209,0,1,1,1,1,0,0,7
34680,1,0,0,1,1,0,1,5
61026,1,1,1,1,1,1,1,8
59223,1,1,1,1,1,1,1,8
61209,1,1,1,1,1,1,1,8
107,0,0,0,0,0,0,0,0
49195,1,1,1,1,1,1,1,7
60476,1,1,1,1,1,1,1,8
1758,0,1,0,1,1,1,1,0
5505,1,1,1,1,1,1,1,1
35300,1,1,1,1,1,1,1,5
38199,1,1,1,1,1,1,1,5
47617,1,1,1,1,1,1,1,6
27485,0,0,0,0,0,0,0,3
