id,CNN,KNN,LDA,NN,forest,SVM,xgboost,true class
7286,1,2,1,1,1,1,1,1
42293,5,5,5,5,5,5,5,5
53294,7,7,7,7,7,7,7,7
44755,5,5,5,5,5,5,5,5
28391,1,3,1,1,1,1,1,3
33495,5,5,5,5,5,5,5,5
13221,2,1,1,1,1,1,1,1
44958,5,5,5,5,5,5,5,5
39175,5,5,5,5,5,5,5,5
27529,3,3,5,3,3,3,3,3
34015,5,5,5,5,5,5,5,5
55542,7,5,8,7,7,7,7,7
60456,8,8,8,8,8,8,8,8
1212,0,5,7,7,5,0,0,0
52307,7,7,7,7,7,7,7,7
45609,5,5,5,5,5,5,5,5
21267,2,1,1,2,2,1,2,2
24198,2,2,1,1,1,1,1,2
9043,1,1,1,1,1,1,1,1
39297,5,6,7,5,5,5,5,5
55888,7,7,7,7,7,7,7,7
52328,7,7,7,7,7,7,7,7
2564,1,1,1,1,1,1,1,1
36992,5,5,5,5,5,5,5,5
50293,7,7,7,7,7,7,7,7
53143,7,7,7,7,7,7,7,7
36330,5,5,5,5,5,5,5,5
38228,5,5,5,5,5,5,5,5
22588,2,1,1,2,2,2,2,2
32258,5,5,5,5,5,5,5,5
45887,6,6,6,6,6,6,6,6
37563,5,5,5,5,5,5,5,5
17097,1,1,1,1,1,1,1,1
50615,7,7,7,7,7,7,7,7
50334,0,5,7,7,7,0,7,7
3486,1,1,1,1,1,1,1,1
50744,1,1,1,1,7,2,1,7
36756,5,5,5,5,5,5,5,5
3261,2,2,1,1,1,2,2,1
30837,4,4,4,4,4,4,4,4
56673,5,7,5,5,7,7,5,7
9124,2,1,1,2,1,1,1,1
4940,1,1,1,1,1,1,1,1
49309,7,7,7,7,7,7,7,7
58424,8,8,8,8,8,8,8,8
14499,1,1,1,1,1,1,1,1
30372,4,4,4,4,4,4,4,4
30718,4,4,4,4,4,4,4,4
39564,5,5,5,5,5,5,5,5
41616,5,5,5,5,5,5,5,5
24200,2,2,1,2,2,2,2,2
41254,5,5,5,5,5,5,5,5
9352,1,1,1,1,1,1,1,1
53550,7,7,7,7,7,7,7,7
16061,1,1,1,1,1,1,2,1
46254,6,6,1,6,1,6,2,6
51890,7,7,7,7,7,7,7,7
42896,5,5,5,5,5,5,5,5
15430,1,1,1,1,1,1,1,1
34525,5,5,5,5,5,5,5,5
36106,6,6,6,6,6,6,6,5
33504,5,5,5,5,5,5,5,5
33378,5,5,5,5,5,5,5,5
6067,1,1,1,1,1,1,1,1
60823,8,8,8,8,8,8,8,8
56307,7,7,1,7,7,7,7,7
5791,1,2,1,1,1,1,1,1
23476,1,2,1,1,2,1,1,2
39634,5,8,8,8,8,8,8,5
38416,5,5,5,5,5,5,5,5
14561,1,1,1,1,1,1,1,1
39767,5,5,5,8,5,5,8,5
45865,6,5,6,6,6,6,6,6
39201,5,5,5,5,5,5,5,5
33465,5,5,5,5,5,5,5,5
26832,1,1,1,1,1,1,1,3
33687,5,5,5,5,5,5,5,5
42809,5,5,5,5,5,5,5,5
15623,2,1,1,1,1,1,1,1
46607,6,6,6,6,6,6,6,6
43987,5,5,5,5,5,5,5,5
8002,1,1,1,1,1,1,1,1
5321,2,1,1,2,2,1,2,1
31211,4,4,4,4,4,4,4,4
40482,5,5,5,5,5,5,5,5
16562,1,1,1,1,1,1,1,1
45805,6,6,6,6,6,6,6,6
54584,7,7,7,7,7,7,7,7
20383,2,1,1,1,2,1,1,2
37946,5,5,5,8,5,5,5,5
42183,5,5,5,5,5,5,5,5
51810,7,1,1,1,7,1,7,7
60274,8,8,8,8,8,8,8,8
52660,7,7,7,7,7,7,7,7
60628,8,8,8,8,8,8,8,8
47556,6,6,1,6,6,6,6,6
21823,1,5,1,1,1,1,1,2
29335,4,4,4,4,4,4,4,4
21212,2,1,1,2,2,2,2,2
32988,5,5,5,5,5,5,5,5
22685,2,1,1,2,1,1,2,2
5959,1,2,1,2,1,2,1,1
35639,5,5,5,5,5,5,5,5
49789,7,7,7,7,7,7,7,7
23912,2,2,1,1,2,2,2,2
47448,6,6,6,6,6,6,6,6
12129,2,1,1,2,1,2,1,1
40576,5,5,5,5,5,5,5,5
32021,5,5,5,5,5,5,5,5
32273,8,8,5,5,5,5,5,5
3451,1,1,1,1,1,1,1,1
20571,1,2,1,1,2,1,1,2
51289,7,7,7,0,7,7,7,7
21599,2,2,1,2,2,2,2,2
7321,1,1,1,1,1,1,1,1
16838,1,1,1,1,1,1,1,1
38267,0,0,5,5,7,0,7,5
47935,5,5,5,5,5,5,5,6
23268,1,1,1,1,1,1,1,2
59166,8,8,8,8,8,8,8,8
7429,1,1,1,1,1,1,1,1
33656,5,5,5,5,5,5,5,5
16390,1,1,1,1,1,1,1,1
42676,5,5,5,5,5,5,5,5
48772,7,7,7,7,7,7,7,7
61438,8,8,8,8,8,8,8,8
18540,1,2,1,1,2,1,1,2
37329,5,5,5,5,5,5,5,5
42821,5,0,5,5,5,5,5,5
34392,5,5,5,5,5,5,5,5
31888,5,5,5,5,5,5,5,5
50934,7,7,7,7,7,7,7,7
28932,4,4,4,4,4,4,4,4
50248,7,7,7,7,7,7,7,7
22383,2,2,1,2,2,2,2,2
49133,7,7,7,7,7,7,7,7
43022,5,5,5,5,5,5,5,5
19726,1,1,1,2,1,1,1,2
31147,4,4,4,4,4,4,4,4
29809,4,4,4,4,4,4,4,4
37268,5,5,5,5,5,5,5,5
41172,5,5,5,5,5,5,5,5
3144,2,1,1,1,1,1,1,1
18409,1,2,1,2,2,2,2,2
61703,8,8,8,8,8,8,8,8
644,6,6,7,6,0,6,6,0
59556,8,8,8,8,8,8,8,8
2144,3,1,1,3,1,1,1,1
20985,1,1,1,3,2,3,2,2
46716,6,0,5,6,6,6,6,6
54100,7,7,7,7,7,7,7,7
45277,5,5,5,5,5,5,5,5
54646,7,7,7,7,7,7,7,7
58376,0,8,8,8,8,8,8,8
19533,2,2,1,1,1,1,2,2
5132,2,1,1,1,1,1,1,1
59492,8,8,8,8,8,8,8,8
14089,6,6,6,6,6,6,6,1
59313,8,8,8,8,8,8,8,8
30438,4,4,4,4,4,4,4,4
33916,5,5,5,5,5,5,5,5
13460,1,1,1,1,1,1,1,1
21182,2,2,1,2,2,2,2,2
34972,5,5,5,5,2,6,5,5
37586,5,5,5,5,5,5,5,5
18592,1,1,1,7,7,7,7,2
34819,5,5,5,5,5,5,5,5
17451,1,1,1,1,1,1,1,1
3550,3,2,1,1,1,1,1,1
23863,1,1,1,1,1,1,1,2
34402,5,5,5,5,5,5,5,5
286,7,8,7,8,8,0,0,0
39168,5,5,5,5,5,5,5,5
2064,1,1,1,1,1,1,1,1
24871,6,1,1,2,2,2,2,2
57412,8,8,8,8,8,8,8,8
39577,5,5,5,5,5,5,5,5
39340,5,1,6,5,5,5,5,5
9106,1,2,1,2,2,2,1,1
16732,1,2,1,1,1,1,1,1
33327,5,5,5,5,5,5,5,5
25663,1,1,1,2,2,2,1,2
54122,7,7,7,7,7,7,7,7
39025,5,5,5,5,5,5,5,5
34875,5,5,5,5,5,5,5,5
4416,1,1,1,1,1,1,1,1
12846,1,1,1,1,1,1,1,1
36170,5,5,5,5,5,5,5,5
583,7,8,8,8,8,8,8,0
51868,1,2,1,1,0,1,2,7
55527,7,7,7,7,7,7,7,7
58100,8,8,8,8,8,8,8,8
22827,2,1,1,1,1,1,1,2
29405,4,1,1,4,4,4,4,4
6306,1,5,1,1,1,1,1,1
49716,7,7,7,7,7,7,7,7
40705,5,5,5,5,5,5,5,5
13905,1,1,1,1,1,1,1,1
60178,8,8,8,8,8,8,8,8
39774,5,5,5,5,5,5,5,5
38755,7,5,7,5,5,7,5,5
6685,1,1,1,1,1,1,1,1
177,7,7,7,7,7,7,7,0
43889,5,5,5,5,5,5,5,5
37479,5,5,5,5,5,5,5,5
23136,1,2,1,1,1,1,1,2
55977,7,7,7,7,7,7,7,7
28738,3,3,1,3,3,1,3,3
6444,2,2,1,1,2,1,1,1
40242,8,5,8,8,8,8,8,5
4344,1,1,1,1,1,1,1,1
57595,8,8,8,8,7,8,8,8
13869,3,1,1,2,1,3,3,1
2532,1,1,1,1,1,1,1,1
11304,1,1,1,1,1,1,1,1
57404,8,8,8,8,8,8,8,8
2489,1,1,1,1,1,1,1,1
52814,7,7,7,7,7,7,7,7
1533,6,6,5,6,0,6,0,0
30635,4,4,4,4,4,4,4,4
54241,7,7,7,7,7,7,7,7
16817,1,1,1,1,1,1,1,1
43170,5,5,5,5,5,5,5,5
7976,2,2,1,1,2,2,2,1
35548,5,5,5,5,5,5,5,5
55729,7,7,7,7,7,7,7,7
11382,1,1,1,1,1,1,1,1
44501,5,5,5,5,5,5,5,5
12442,1,1,1,1,2,1,1,1
24842,1,1,1,2,2,1,1,2
23645,2,1,1,1,1,1,1,2
21680,3,1,1,2,2,2,2,2
20511,1,2,4,2,2,1,2,2
5349,2,1,1,1,1,1,1,1
9311,1,1,1,1,1,1,1,1
2563,1,2,1,2,2,2,2,1
27575,1,2,1,1,1,1,1,3
3815,1,2,1,1,1,1,1,1
1761,6,0,0,0,0,0,0,0
12986,1,1,1,1,1,1,1,1
28769,4,4,4,4,4,4,4,4
49901,7,7,7,7,7,7,7,7
49513,7,7,7,7,7,7,7,7
20547,1,2,1,2,2,2,2,2
34790,5,5,5,5,5,5,5,5
37744,5,5,5,5,5,5,5,5
57543,0,0,5,5,5,5,5,8
14449,2,2,1,2,2,2,2,1
19452,1,1,1,1,1,1,1,2
35248,5,5,5,5,5,5,5,5
29502,4,4,4,4,4,4,4,4
2803,2,1,1,1,1,2,2,1
22810,1,1,1,2,2,1,1,2
6946,1,1,1,1,1,1,1,1
6859,1,1,1,2,1,2,1,1
41428,5,5,5,5,5,5,5,5
61147,8,8,8,8,8,8,8,8
17280,2,2,1,1,2,1,1,1
22568,2,2,1,2,2,2,2,2
46073,6,1,1,6,6,6,1,6
2118,1,1,1,2,1,2,2,1
60617,8,8,8,8,8,8,8,8
19450,1,1,1,1,1,1,1,2
55510,7,7,7,7,7,7,7,7
11639,1,1,1,1,1,1,1,1
44873,5,5,5,5,5,5,5,5
36851,5,5,5,5,5,5,5,5
49680,7,7,7,7,7,7,7,7
54463,7,7,7,7,7,7,7,7
10043,2,1,1,2,1,2,1,1
51669,7,5,7,7,7,7,7,7
32763,5,5,5,5,5,5,5,5
34187,5,5,5,5,5,5,5,5
2821,1,1,1,1,1,1,1,1
6845,1,1,1,1,1,1,1,1
6493,1,1,1,1,1,1,1,1
30913,4,4,4,4,4,4,4,4
13857,2,1,1,2,2,2,2,1
12193,1,1,1,1,1,1,1,1
43184,5,5,5,5,5,5,5,5
46728,6,6,6,6,6,6,6,6
11468,1,1,1,1,1,1,1,1
3315,1,1,1,2,1,2,1,1
5497,1,1,1,1,1,1,1,1
33092,5,5,5,5,5,5,5,5
55253,7,0,7,7,7,7,7,7
15029,1,2,1,1,1,2,1,1
29812,4,4,4,4,4,4,4,4
23624,1,1,1,1,2,2,2,2
8880,1,1,1,1,1,1,1,1
38640,6,5,5,5,5,5,5,5
5595,1,1,1,1,1,1,1,1
60618,8,8,8,8,8,8,8,8
46308,6,6,6,6,6,6,6,6
1485,0,7,7,8,8,8,8,0
44380,5,5,5,5,5,5,5,5
13183,1,1,1,1,1,1,1,1
23987,2,2,1,1,1,1,1,2
29058,4,4,4,4,4,4,4,4
45627,1,1,1,1,6,1,6,6
29158,4,4,4,4,4,4,4,4
59196,8,8,8,8,8,8,8,8
34156,5,5,5,5,5,5,5,5
34240,5,5,5,5,5,5,5,5
19814,1,1,1,1,1,1,1,2
55077,7,7,7,7,7,7,7,7
28149,1,1,1,1,1,1,1,3
60431,8,8,8,8,8,8,8,8
53364,7,7,7,7,7,7,7,7
12329,1,2,1,1,1,1,1,1
56304,7,7,7,7,7,7,7,7
45036,5,5,5,5,5,5,5,5
19520,2,2,6,2,2,6,2,2
20514,2,3,1,2,2,2,2,2
32669,5,5,5,5,5,5,5,5
37519,6,6,6,6,6,6,6,5
58145,1,1,1,1,1,1,1,8
27618,2,2,1,2,1,2,2,3
1554,0,8,8,8,8,8,8,0
19785,1,1,1,1,1,1,1,2
3636,2,2,4,2,2,2,2,1
4321,1,1,1,2,1,1,1,1
61672,8,8,8,8,8,8,8,8
19489,1,1,1,1,1,1,1,2
41836,5,5,5,5,5,5,5,5
11186,1,1,1,1,1,1,1,1
55027,0,7,7,7,7,0,7,7
14888,2,1,1,1,1,1,1,1
5809,1,1,1,1,1,1,1,1
11572,3,1,1,2,3,3,3,1
43449,5,5,5,5,5,5,5,5
33186,5,5,5,5,5,5,5,5
25011,2,2,1,1,1,2,2,2
17082,1,1,1,2,1,1,1,1
4421,1,1,1,1,1,1,1,1
23188,0,2,1,2,2,1,1,2
2850,1,1,1,1,1,1,1,1
45803,0,0,7,6,0,6,0,6
43880,5,5,5,5,5,5,5,5
50152,7,7,7,7,7,7,7,7
53551,7,7,7,7,7,7,7,7
24234,1,1,1,1,1,1,1,2
55598,7,7,7,7,7,7,7,7
30571,4,4,4,4,4,4,4,4
23720,2,2,1,2,2,2,2,2
37261,5,5,5,5,5,5,5,5
32361,5,5,5,5,5,5,5,5
8289,1,1,1,1,1,1,1,1
60963,8,8,8,8,8,8,8,8
61529,8,8,8,8,8,8,8,8
3090,5,1,7,1,7,7,7,1
19914,2,2,1,2,2,2,2,2
32674,5,5,5,5,5,5,5,5
26392,2,2,1,2,2,2,2,3
44780,5,5,5,5,5,5,5,5
61286,8,8,8,8,8,8,8,8
11598,1,1,1,1,1,1,1,1
8424,2,1,1,1,1,1,1,1
17628,3,2,1,3,3,1,2,1
22126,1,1,1,2,2,2,2,2
11002,1,1,1,1,1,1,1,1
2663,2,1,1,2,1,2,2,1
17752,1,1,1,1,1,1,1,1
8226,2,2,1,2,2,2,2,1
60682,8,8,8,8,8,8,8,8
43807,5,5,5,5,5,5,5,5
15429,2,1,1,1,1,1,1,1
10562,2,1,1,2,1,1,1,1
164,0,0,6,6,6,6,6,0
48417,6,6,6,6,6,6,6,6
23545,2,2,1,1,2,1,2,2
10010,1,1,1,1,1,1,1,1
31226,1,4,8,4,1,4,4,4
45930,6,6,6,6,6,6,6,6
56040,7,7,7,7,7,7,7,7
52282,7,7,7,7,7,7,7,7
39383,7,5,7,5,5,7,7,5
7336,1,1,1,1,1,1,1,1
22074,1,1,1,1,1,1,1,2
61173,8,8,8,8,8,8,8,8
38232,5,5,5,5,5,5,5,5
56792,7,7,7,7,7,7,7,7
24049,2,1,1,2,2,1,1,2
26323,3,1,1,1,1,1,1,3
54049,7,7,7,7,7,7,7,7
7907,3,1,1,1,1,1,1,1
29396,4,4,4,4,4,4,4,4
56904,6,7,7,7,7,7,7,7
45745,2,2,1,2,2,2,2,6
40624,5,5,5,5,5,5,5,5
31702,5,5,5,5,5,5,5,5
26330,2,3,1,2,2,2,2,3
28906,4,4,4,4,4,4,4,4
44934,5,5,5,5,5,5,5,5
12099,1,1,1,1,1,1,1,1
26664,3,2,1,3,3,3,3,3
26492,3,1,1,3,3,3,3,3
15436,8,1,1,1,8,1,1,1
22281,1,2,1,2,2,2,2,2
18166,1,1,1,1,1,1,1,2
26900,3,2,1,2,1,1,2,3
50832,7,7,7,7,7,7,7,7
59967,1,0,1,0,0,0,0,8
8936,0,0,2,2,1,0,1,1
21010,1,1,1,1,1,1,1,2
52479,7,7,7,7,7,7,7,7
56255,7,7,7,7,7,7,7,7
48265,5,0,6,6,6,6,6,6
5606,1,1,1,1,1,1,1,1
54976,7,7,7,7,7,7,7,7
21208,2,2,1,2,1,1,2,2
31564,5,5,5,5,5,5,5,5
5541,2,1,1,2,2,2,2,1
35340,5,5,5,5,5,5,5,5
18551,1,1,1,1,1,1,1,2
19342,1,1,1,2,1,1,1,2
28276,2,2,1,1,2,2,2,3
16950,1,1,1,1,1,1,1,1
684,8,8,8,8,8,8,8,0
33579,6,7,7,5,7,6,5,5
47215,6,5,1,6,6,6,6,6
47563,6,0,6,0,6,6,6,6
3178,1,1,1,1,1,1,1,1
55579,7,7,7,7,7,7,7,7
12290,1,2,1,1,2,1,2,1
58384,8,8,8,8,8,8,8,8
54888,7,7,7,7,7,7,7,7
3801,1,1,1,1,1,1,1,1
21523,2,2,1,2,2,2,2,2
51088,7,7,7,7,7,7,7,7
35214,5,5,5,5,5,5,5,5
23439,1,2,1,1,2,1,1,2
58061,8,8,8,8,8,8,8,8
32602,5,5,5,5,5,5,5,5
23257,2,2,1,2,2,2,2,2
38903,5,5,5,5,5,5,5,5
30976,4,4,4,4,4,4,4,4
14029,1,1,1,1,1,1,1,1
40959,5,5,5,5,5,5,5,5
7879,1,2,1,1,1,1,1,1
5773,2,1,1,1,4,1,1,1
23558,6,1,6,6,6,6,6,2
53887,7,7,7,7,7,7,7,7
21756,6,6,6,2,6,6,6,2
2299,1,1,1,1,1,1,1,1
19348,2,2,1,2,2,2,2,2
49051,7,7,5,7,7,7,7,7
41490,7,7,5,5,7,5,7,5
802,0,0,8,0,0,0,0,0
26466,5,5,5,5,5,3,5,3
45741,6,6,6,3,3,6,6,6
43719,5,5,5,5,5,5,5,5
19931,1,1,1,2,1,2,1,2
40257,5,5,5,5,5,5,5,5
55285,7,7,7,7,7,7,7,7
44278,8,8,8,8,8,8,8,5
43887,5,5,5,5,5,5,5,5
52604,7,7,7,8,7,8,7,7
35813,5,5,5,5,5,5,5,5
11087,1,1,1,2,1,1,1,1
51756,7,7,7,7,7,7,7,7
36229,5,5,5,5,5,5,5,5
20263,1,1,1,1,1,1,1,2
54704,7,7,7,7,7,7,7,7
1370,7,7,7,7,7,7,7,0
54195,7,7,7,7,7,7,7,7
1769,0,7,8,8,8,8,8,0
8904,2,2,1,2,2,2,2,1
15176,1,1,1,1,1,1,1,1
23280,1,2,1,2,2,3,2,2
8693,1,2,1,2,2,2,1,1
35263,5,5,5,5,5,5,5,5
56558,7,7,7,7,7,7,7,7
31578,5,5,5,5,5,5,5,5
61651,8,8,8,8,8,8,8,8
27036,3,2,1,3,3,3,3,3
15735,2,2,1,2,2,2,2,1
61776,8,8,8,8,8,8,8,8
9323,2,1,1,1,1,2,1,1
31531,5,5,5,5,5,5,5,5
36753,5,5,5,5,5,5,5,5
25439,1,1,1,1,1,1,1,2
21863,2,2,1,1,1,2,2,2
8547,2,1,1,1,1,1,1,1
12592,1,1,1,3,3,3,1,1
19178,2,1,1,2,2,3,2,2
39055,5,5,5,5,5,5,5,5
11849,1,1,1,1,1,3,1,1
23950,2,2,1,1,1,1,2,2
20222,1,1,1,1,1,1,1,2
23090,2,2,1,2,2,2,2,2
6964,1,1,4,1,1,4,1,1
5896,1,1,1,1,1,1,1,1
16701,1,1,1,1,1,1,1,1
16088,1,1,1,1,1,1,1,1
61624,8,8,8,8,8,8,8,8
58994,8,8,7,8,8,8,0,8
6031,2,1,1,1,1,1,1,1
47521,6,6,6,6,6,6,6,6
50984,7,7,7,7,7,7,7,7
16515,1,1,1,1,1,1,1,1
24046,1,1,1,1,1,2,2,2
47700,5,6,1,1,2,1,2,6
14583,1,1,1,1,1,1,1,1
52936,7,7,7,7,7,7,7,7
1802,0,0,7,0,0,0,0,0
53939,7,7,7,7,7,7,7,7
2711,1,1,1,1,1,1,1,1
42340,5,5,5,5,5,5,5,5
49273,7,7,7,7,7,7,7,7
41384,5,5,5,5,5,5,5,5
13395,2,1,1,1,1,1,2,1
53709,7,7,7,7,7,7,7,7
38622,5,5,5,5,5,5,5,5
34388,5,5,5,5,5,5,5,5
36718,5,5,5,5,5,5,5,5
53630,7,7,7,7,7,7,7,7
47906,6,6,6,6,6,7,6,6
20903,2,2,1,2,2,2,2,2
52042,7,7,7,7,7,7,7,7
3558,7,2,7,2,2,6,7,1
14542,2,2,1,2,2,2,1,1
5226,1,1,1,1,1,1,1,1
15796,2,1,1,1,1,1,1,1
49852,7,7,7,7,7,7,7,7
31617,5,5,5,5,5,5,5,5
50286,7,7,7,7,7,7,7,7
51847,7,7,7,7,7,7,7,7
28359,4,4,4,4,4,4,4,3
45304,5,5,5,5,5,5,5,5
20555,5,1,6,6,6,6,6,2
8318,1,1,1,1,1,1,1,1
16591,2,1,1,1,1,2,3,1
9862,1,1,1,1,1,1,1,1
39977,5,5,5,5,5,5,5,5
38886,5,5,5,5,5,5,5,5
51538,7,7,7,7,7,7,7,7
44039,5,5,5,5,5,5,5,5
23814,1,1,1,1,1,1,1,2
33088,5,5,5,5,5,5,5,5
54265,7,7,7,7,7,7,7,7
57336,8,8,8,8,8,8,8,8
21224,1,2,2,2,2,2,2,2
30655,4,4,4,4,4,4,4,4
31470,4,4,4,4,4,4,4,4
6249,1,1,1,1,1,1,1,1
59402,8,8,8,8,8,8,8,8
37927,5,5,5,5,5,5,5,5
28410,1,1,1,1,6,2,1,3
2856,1,2,1,1,1,1,1,1
4356,1,1,1,1,1,1,1,1
12560,1,1,1,1,1,1,1,1
40897,5,5,5,5,5,5,5,5
36846,5,5,5,5,5,5,5,5
50479,7,7,7,7,7,7,7,7
36102,5,5,5,5,5,5,5,5
58770,8,8,8,8,8,8,8,8
43217,5,6,5,5,5,5,5,5
11348,2,2,1,2,2,2,2,1
41423,5,5,5,5,5,5,5,5
47640,6,6,6,6,6,6,6,6
42366,5,5,5,5,5,5,5,5
33843,5,5,5,5,5,5,5,5
11881,1,2,1,1,1,1,1,1
30443,4,4,4,4,4,4,4,4
5484,1,1,1,1,1,1,2,1
53182,7,7,7,7,0,7,7,7
38385,5,5,5,5,5,5,5,5
8179,2,2,1,2,2,2,2,1
2188,3,2,1,1,2,3,1,1
13753,1,1,1,1,1,1,1,1
29033,4,4,4,4,4,4,4,4
44607,5,5,5,5,5,5,5,5
270,0,0,8,0,0,0,0,0
53153,7,5,7,7,7,7,7,7
45350,8,5,8,8,8,8,8,5
58464,8,8,8,8,8,8,8,8
24414,2,2,1,2,2,2,2,2
50242,7,7,7,7,7,7,7,7
43915,5,5,5,5,5,5,5,5
60250,5,5,5,5,5,5,5,8
58162,8,8,8,8,8,8,8,8
51871,7,7,7,7,7,7,7,7
61535,8,8,8,8,8,8,8,8
44076,5,5,5,5,5,5,5,5
25828,1,2,1,1,1,1,1,2
1970,1,3,1,1,1,1,1,1
27319,1,1,1,1,3,1,1,3
15261,1,1,1,1,1,1,1,1
12710,1,1,1,1,1,1,1,1
26116,6,3,1,2,3,2,2,3
23230,1,2,1,2,2,2,2,2
50823,7,7,7,7,7,7,7,7
11176,1,1,1,1,1,1,1,1
42027,5,5,5,5,5,5,5,5
3218,1,1,1,1,1,1,1,1
60062,8,8,8,8,8,8,8,8
37903,5,5,5,5,5,5,5,5
19333,2,1,1,2,2,2,2,2
53439,7,7,7,7,7,7,7,7
9460,1,1,1,1,1,1,1,1
42007,5,5,5,5,5,5,5,5
47227,5,5,5,5,5,5,5,6
2833,2,1,1,1,1,1,1,1
41095,5,5,5,5,5,5,5,5
32401,5,5,5,5,5,5,5,5
59372,0,0,8,0,8,8,0,8
30534,4,4,4,4,4,4,4,4
51279,7,0,7,7,7,0,7,7
39834,5,5,5,5,5,5,5,5
40863,5,5,7,5,5,5,5,5
5900,1,3,1,1,1,1,1,1
25502,2,2,1,2,2,2,2,2
56483,7,7,7,7,7,7,7,7
40221,5,5,5,5,5,5,5,5
23061,1,1,1,1,1,1,1,2
42268,8,8,8,8,8,8,8,5
11845,1,1,1,1,1,1,1,1
9771,2,2,1,1,2,1,1,1
46768,1,2,1,1,1,1,1,6
47881,6,0,6,6,6,6,6,6
2785,1,1,1,1,1,1,1,1
36910,5,5,5,5,5,5,5,5
25378,1,1,1,1,1,1,1,2
48240,8,8,8,8,5,8,8,6
44404,6,6,5,5,5,5,5,5
25085,1,2,1,1,1,1,1,2
9415,2,2,1,1,1,1,1,1
61555,8,1,1,1,1,1,1,8
17064,1,1,1,2,1,3,1,1
50661,7,7,7,7,5,7,0,7
9863,1,2,1,1,1,1,3,1
47895,5,5,5,6,5,5,5,6
48159,2,2,1,1,1,1,2,6
39229,5,5,5,5,5,5,5,5
17452,2,1,1,2,1,2,2,1
46464,1,1,1,1,1,1,1,6
56050,7,7,8,7,7,7,8,7
10908,7,1,1,1,1,2,1,1
45615,5,5,5,5,5,5,5,5
54831,7,7,7,7,7,7,7,7
26814,3,3,5,3,3,3,3,3
30663,4,4,4,4,4,4,4,4
15023,2,1,1,1,1,1,1,1
58480,8,8,8,8,8,8,8,8
44825,5,5,5,5,5,5,5,5
44585,5,5,5,5,5,5,5,5
14204,2,2,1,1,1,1,1,1
23440,1,2,1,1,1,2,1,2
61501,8,8,8,8,8,8,8,8
11422,2,3,1,2,2,1,1,1
44928,5,5,5,5,5,5,5,5
60124,5,5,5,5,8,5,8,8
47954,6,6,6,6,6,6,6,6
54339,7,7,7,7,7,7,7,7
34594,5,5,5,5,5,5,5,5
51767,7,7,7,7,7,7,7,7
49355,7,7,7,7,7,7,7,7
59613,8,8,8,8,8,8,8,8
3046,1,1,1,1,1,1,1,1
16875,1,1,1,1,1,1,1,1
2621,1,2,1,2,1,2,1,1
56621,7,7,7,7,7,7,7,7
28417,5,1,1,5,5,1,1,3
33824,5,7,7,7,5,7,7,5
42537,5,5,5,5,5,5,5,5
14650,1,1,1,2,2,2,2,1
58331,8,8,8,8,8,8,8,8
51210,7,7,7,7,7,7,7,7
20591,2,1,1,2,2,2,2,2
10464,1,1,1,1,1,1,1,1
49938,7,7,7,7,7,7,7,7
11860,1,2,1,1,2,1,1,1
18775,2,2,1,1,1,1,1,2
46909,6,1,6,6,6,6,6,6
54204,7,7,7,7,7,7,7,7
29814,4,4,4,4,4,4,4,4
30030,4,4,4,4,4,4,4,4
15171,1,1,1,1,1,1,1,1
61289,8,8,8,8,8,8,8,8
54188,7,7,7,7,7,7,7,7
9758,1,1,1,1,1,1,1,1
15703,1,1,1,1,1,1,1,1
46541,6,6,6,6,6,6,6,6
49054,7,7,7,7,7,7,7,7
11210,1,1,1,1,1,1,1,1
6181,1,1,1,1,1,1,1,1
40260,5,5,5,5,5,5,5,5
12752,1,2,1,1,1,1,1,1
14374,6,1,1,2,2,2,1,1
34567,5,5,5,5,5,5,5,5
44408,5,5,5,5,5,5,5,5
30382,4,4,4,4,4,4,4,4
53468,5,5,5,5,5,5,5,7
27735,2,2,1,2,2,2,2,3
28517,1,3,1,3,3,3,3,3
49605,8,7,7,7,7,7,7,7
41366,5,5,5,5,5,5,5,5
57903,8,8,8,8,8,8,8,8
28230,1,1,1,1,1,1,1,3
30360,4,4,4,4,4,4,4,4
41349,5,5,5,5,5,5,5,5
45090,5,5,5,5,5,5,5,5
58586,8,8,8,8,8,8,8,8
46569,6,6,6,6,6,6,6,6
44383,5,5,5,5,5,5,5,5
15057,1,1,1,1,1,1,1,1
45904,5,6,5,5,5,5,5,6
28339,1,1,1,1,3,1,1,3
40662,5,5,5,5,5,5,5,5
41491,5,5,5,5,5,5,5,5
8198,1,1,1,1,1,1,1,1
27941,2,2,1,3,2,3,3,3
42841,5,5,5,5,5,5,5,5
10721,1,1,1,1,1,1,1,1
59579,8,8,8,8,8,8,8,8
54577,7,0,7,7,7,7,7,7
12766,2,1,1,2,2,2,2,1
6730,1,1,1,1,1,1,1,1
38361,5,5,5,5,5,5,5,5
50320,5,7,7,7,7,7,7,7
33939,5,5,5,5,5,5,5,5
35372,5,5,5,5,5,5,5,5
30408,4,4,4,4,4,4,4,4
16374,2,2,1,2,2,6,1,1
34507,5,5,5,5,5,5,5,5
37831,5,5,5,5,5,5,5,5
47528,6,6,6,6,6,6,6,6
11885,1,1,1,1,1,1,1,1
9699,1,1,1,1,2,2,2,1
54914,7,7,7,7,7,7,7,7
4884,1,1,1,1,1,1,1,1
606,0,0,7,7,0,0,0,0
48885,7,7,7,7,7,7,7,7
21858,1,2,6,1,6,2,2,2
